Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
1,0.5760869565217348,0.6049382716049436,1.0,0.1691176470588234,0.09486166007905138,0,1
0,0.5869565217391255,0.6172839506172849,0.3573883161512028,0.5625,0.10276679841897232,0,1
1,0.5978260869565162,0.6296296296296333,0.5443298969072168,0.43014705882352944,0.12252964426877469,0,1
0,0.5978260869565162,0.6419753086419746,0.35326460481099664,0.573529411764706,0.13043478260869565,0,1
1,0.5869565217391255,0.6296296296296333,0.5896907216494847,0.3253676470588235,0.15019762845849802,0,1
0,0.5978260869565162,0.6296296296296333,0.6185567010309279,0.3676470588235293,0.15810276679841895,0,1
2,0.5978260869565162,0.6296296296296333,0.48384879725085916,0.4632352941176471,0.17786561264822134,0,1
1,0.5869565217391255,0.6172839506172849,0.35326460481099664,0.5974264705882353,0.18972332015810275,0,1
1,0.5978260869565162,0.6419753086419746,0.3161512027491409,0.46691176470588247,0.1976284584980237,0,1
2,0.5978260869565162,0.6419753086419746,0.5347079037800686,0.34558823529411764,0.20553359683794464,0,1
1,0.5869565217391255,0.6296296296296333,0.4824742268041238,0.5716911764705883,0.21739130434782608,0,1
1,0.5869565217391255,0.6296296296296333,0.6199312714776632,0.40625,0.225296442687747,0,1
1,0.5869565217391255,0.6296296296296333,0.8879725085910652,0.1580882352941175,0.23320158102766797,0,1
1,0.5869565217391255,0.6419753086419746,0.48522336769759455,0.48897058823529416,0.24110671936758893,0,1
2,0.5869565217391255,0.6419753086419746,0.27628865979381456,0.7058823529411766,0.24901185770750986,0,1
1,0.5869565217391255,0.6419753086419746,0.25841924398625427,0.9650735294117649,0.2608695652173913,1,3
1,0.5869565217391255,0.654320987654323,0.23092783505154646,0.7444852941176472,0.26877470355731226,0,1
1,0.5869565217391255,0.654320987654323,0.32302405498281805,0.6525735294117647,0.27667984189723316,0,1
2,0.5869565217391255,0.654320987654323,0.33676975945017196,0.5790441176470589,0.2845849802371541,0,1
1,0.5760869565217348,0.6419753086419746,0.41786941580756043,0.6397058823529412,0.2964426877470355,0,1
2,0.5869565217391255,0.6296296296296333,0.3903780068728524,0.6452205882352942,0.3043478260869565,0,1
1,0.5760869565217348,0.6172839506172849,0.3147766323024055,0.7518382352941179,0.3162055335968379,0,1
1,0.5760869565217348,0.6172839506172849,0.39450171821305835,0.511029411764706,0.32411067193675885,0,1
1,0.5869565217391255,0.6296296296296333,0.8054982817869418,0.2738970588235293,0.3320158102766798,0,1
1,0.5760869565217348,0.6419753086419746,0.41649484536082504,0.46139705882352944,0.33992094861660077,0,1
2,0.5760869565217348,0.6296296296296333,0.30378006872852237,0.6488970588235295,0.34782608695652173,0,1
2,0.5760869565217348,0.6419753086419746,0.7340206185567011,0.3216911764705882,0.35968379446640314,0,1
2,0.5760869565217348,0.654320987654323,0.32027491408934705,0.7683823529411766,0.37154150197628455,0,1
1,0.5869565217391255,0.6666666666666714,0.35463917525773203,0.6139705882352943,0.38339920948616596,0,1
1,0.5869565217391255,0.654320987654323,0.4508591065292098,0.46875,0.3913043478260869,0,1
1,0.5760869565217348,0.6419753086419746,0.36426116838487976,0.5477941176470589,0.3992094861660079,0,1
2,0.5869565217391255,0.6666666666666714,0.3711340206185567,0.6213235294117648,0.40711462450592883,0,1
2,0.5869565217391255,0.654320987654323,0.3436426116838489,0.6709558823529412,0.41897233201581024,0,1
2,0.5978260869565162,0.654320987654323,0.566323024054983,0.4375,0.43083003952569165,0,1
2,0.5869565217391255,0.6419753086419746,0.4123711340206184,0.5330882352941176,0.4426877470355731,0,1
2,0.5978260869565162,0.6419753086419746,0.48659793814432994,0.5312500000000001,0.45454545454545453,0,1
1,0.5978260869565162,0.6419753086419746,0.19656357388316148,0.7904411764705883,0.46640316205533594,0,1
1,0.6086956521739069,0.654320987654323,0.20343642611683865,0.8033088235294119,0.4743083003952569,0,1
0,0.6086956521739069,0.654320987654323,0.9415807560137459,0.19852941176470576,0.48221343873517786,0,1
2,0.6086956521739069,0.654320987654323,0.5333333333333332,0.4779411764705882,0.5019762845849802,0,1
2,0.6086956521739069,0.654320987654323,0.548453608247423,0.39522058823529405,0.5138339920948616,0,1
2,0.6086956521739069,0.6666666666666714,0.5195876288659793,0.45772058823529416,0.525691699604743,0,1
1,0.6086956521739069,0.654320987654323,0.29415807560137464,0.7058823529411766,0.5375494071146245,0,1
1,0.6086956521739069,0.654320987654323,1.0,0.1360294117647057,0.5454545454545454,0,1
1,0.5978260869565162,0.6419753086419746,0.7972508591065295,0.31433823529411753,0.5533596837944663,0,1
0,0.5869565217391255,0.6296296296296333,0.4810996563573884,0.5018382352941178,0.5612648221343873,0,1
1,0.5869565217391255,0.6296296296296333,0.4219931271477666,0.536764705882353,0.5810276679841897,0,1
1,0.5978260869565162,0.6296296296296333,0.6405498281786941,0.30147058823529405,0.5889328063241106,0,1
1,0.5978260869565162,0.6296296296296333,0.716151202749141,0.36948529411764697,0.5968379446640316,0,1
2,0.6086956521739069,0.6419753086419746,0.6432989690721649,0.41360294117647056,0.6047430830039525,0,1
1,0.6086956521739069,0.654320987654323,1.0,0.055147058823529244,0.616600790513834,0,1
1,0.6195652173912976,0.6666666666666714,0.6144329896907217,0.4191176470588236,0.6245059288537549,0,1
0,0.6304347826086953,0.6666666666666714,0.6185567010309279,0.30698529411764697,0.6324110671936758,0,1
2,0.6304347826086953,0.6790123456790127,0.3285223367697596,0.7389705882352943,0.6521739130434783,0,1
1,0.6304347826086953,0.6666666666666714,0.3876288659793816,0.5606617647058824,0.6640316205533596,0,1
1,0.6304347826086953,0.6666666666666714,0.99106529209622,0.20220588235294104,0.6719367588932806,0,1
1,0.6195652173912976,0.6419753086419746,0.5498281786941583,0.46691176470588247,0.6798418972332015,0,1
1,0.6195652173912976,0.654320987654323,0.8742268041237113,0.23897058823529402,0.6877470355731224,0,1
1,0.6195652173912976,0.654320987654323,0.5690721649484538,0.4540441176470589,0.6956521739130435,0,1
2,0.6195652173912976,0.6419753086419746,1.0,0.0937499999999998,0.7035573122529644,0,1
1,0.6086956521739069,0.6419753086419746,0.5951890034364262,0.3897058823529411,0.7154150197628458,0,1
1,0.6086956521739069,0.6419753086419746,0.6144329896907217,0.3529411764705882,0.7233201581027667,0,1
2,0.6086956521739069,0.6296296296296333,0.3903780068728524,0.5661764705882354,0.7312252964426877,0,1
2,0.6086956521739069,0.6296296296296333,0.7243986254295534,0.31985294117647056,0.7430830039525691,0,1
2,0.6086956521739069,0.6296296296296333,0.8549828178694159,0.24632352941176458,0.7549407114624506,0,1
2,0.6195652173912976,0.6296296296296333,0.5017182130584192,0.4871323529411764,0.7667984189723319,0,1
1,0.6195652173912976,0.6419753086419746,0.8865979381443299,0.28860294117647056,0.7786561264822134,0,1
1,0.6195652173912976,0.6419753086419746,0.44536082474226824,0.43933823529411775,0.7865612648221343,0,1
1,0.6086956521739069,0.6172839506172849,0.42749140893470816,0.5606617647058824,0.7944664031620553,0,1
1,0.5978260869565162,0.6172839506172849,0.23505154639175263,0.8511029411764708,0.8023715415019762,1,2
2,0.5978260869565162,0.6172839506172849,0.27903780068728534,0.5863970588235295,0.8102766798418972,0,1
1,0.6086956521739069,0.6172839506172849,0.4123711340206184,0.43014705882352944,0.8221343873517786,0,1
1,0.6086956521739069,0.6172839506172849,0.479725085910653,0.5312500000000001,0.8300395256916996,0,1
1,0.6086956521739069,0.6172839506172849,0.2529209621993127,0.6176470588235294,0.8379446640316205,0,1
1,0.6086956521739069,0.6172839506172849,0.30378006872852237,0.6838235294117648,0.8458498023715414,0,1
2,0.5978260869565162,0.6049382716049436,0.4632302405498283,0.43014705882352944,0.0,0,1
1,0.6086956521739069,0.6049382716049436,0.5085910652920962,0.43933823529411775,0.011857707509881422,0,1
1,0.6086956521739069,0.6296296296296333,0.43161512027491433,0.44485294117647056,0.01976284584980237,0,1
2,0.6086956521739069,0.6296296296296333,0.5924398625429554,0.3713235294117647,0.02766798418972332,0,1
1,0.6086956521739069,0.6296296296296333,0.423367697594502,0.4816176470588236,0.03952569169960474,0,1
1,0.6086956521739069,0.6172839506172849,0.46872852233676987,0.4540441176470589,0.04743083003952569,0,1
1,0.6086956521739069,0.6296296296296333,0.7422680412371134,0.2996323529411764,0.05533596837944664,0,1
1,0.6086956521739069,0.6172839506172849,0.33539518900343657,0.8216911764705883,0.06324110671936758,0,4
1,0.6086956521739069,0.6172839506172849,0.6735395189003439,0.28860294117647056,0.07114624505928853,0,1
1,0.6195652173912976,0.6296296296296333,0.2845360824742269,0.8161764705882355,0.07905138339920947,0,1
2,0.6086956521739069,0.6296296296296333,0.32164948453608244,0.6488970588235295,0.08695652173913043,0,1
2,0.6086956521739069,0.6172839506172849,0.3903780068728524,0.6341911764705883,0.09881422924901186,0,1
2,0.5978260869565162,0.6172839506172849,0.4329896907216497,0.5147058823529411,0.11067193675889328,0,1
0,0.6086956521739069,0.6296296296296333,0.4247422680412374,0.47058823529411764,0.12252964426877469,0,1
2,0.5978260869565162,0.6172839506172849,1.0,0.17647058823529396,0.14229249011857706,0,1
0,0.6086956521739069,0.6172839506172849,0.6061855670103093,0.29227941176470584,0.1541501976284585,0,1
2,0.5978260869565162,0.6172839506172849,0.9869415807560138,0.15257352941176458,0.17391304347826086,0,1
1,0.5869565217391255,0.6049382716049436,0.6158075601374571,0.3088235294117647,0.18577075098814227,0,1
1,0.5869565217391255,0.6172839506172849,0.3766323024054983,0.5588235294117648,0.19367588932806323,0,1
1,0.5978260869565162,0.6296296296296333,0.3285223367697596,0.5937500000000001,0.20158102766798416,0,1
2,0.5978260869565162,0.6296296296296333,0.4027491408934707,0.5238970588235294,0.20948616600790512,0,1
2,0.5978260869565162,0.6419753086419746,0.48659793814432994,0.6139705882352943,0.22134387351778656,0,1
1,0.6086956521739069,0.654320987654323,0.3628865979381444,0.6488970588235295,0.23320158102766797,0,1
1,0.6086956521739069,0.654320987654323,0.3711340206185567,0.6654411764705883,0.24110671936758893,0,1
2,0.5978260869565162,0.6419753086419746,0.7010309278350517,0.28125,0.24901185770750986,0,1
2,0.5978260869565162,0.6419753086419746,0.4756013745704468,0.4761029411764707,0.2608695652173913,0,1
1,0.5869565217391255,0.6296296296296333,0.5030927835051546,0.5238970588235294,0.2727272727272727,0,1
2,0.5869565217391255,0.6296296296296333,0.4371134020618559,0.5220588235294119,0.28063241106719367,0,1
1,0.5869565217391255,0.6296296296296333,1.0,0.1691176470588234,0.2924901185770751,0,1
2,0.5869565217391255,0.6296296296296333,0.7642611683848797,0.3161764705882353,0.30039525691699603,0,1
2,0.5978260869565162,0.6296296296296333,0.5237113402061855,0.41727941176470584,0.31225296442687744,0,1
1,0.5978260869565162,0.6419753086419746,0.39725085910652913,0.641544117647059,0.32411067193675885,0,1
1,0.5978260869565162,0.6419753086419746,0.3917525773195878,0.5716911764705883,0.3320158102766798,0,1
1,0.5978260869565162,0.654320987654323,0.5635738831615122,0.5808823529411765,0.33992094861660077,0,1
2,0.6086956521739069,0.6666666666666714,0.21580756013745717,0.8933823529411766,0.34782608695652173,0,1
1,0.6086956521739069,0.6666666666666714,0.41649484536082504,0.4871323529411764,0.35968379446640314,0,1
2,0.6086956521739069,0.6790123456790127,0.41786941580756043,0.5,0.3675889328063241,0,1
1,0.6086956521739069,0.6666666666666714,0.39725085910652913,0.4522058823529411,0.3794466403162055,0,1
1,0.6195652173912976,0.654320987654323,0.32164948453608244,0.78125,0.38735177865612647,0,1
1,0.6086956521739069,0.6419753086419746,0.4247422680412374,0.5275735294117647,0.3952569169960474,0,1
2,0.6086956521739069,0.6419753086419746,0.7683848797250858,0.3180147058823529,0.40316205533596833,0,1
1,0.6086956521739069,0.6419753086419746,1.0,0.1360294117647057,0.4150197628458498,0,1
1,0.6086956521739069,0.6419753086419746,0.27766323024054995,0.729779411764706,0.4229249011857707,0,1
1,0.6086956521739069,0.6419753086419746,0.08247422680412386,0.9852941176470591,0.43083003952569165,0,1
1,0.6086956521739069,0.654320987654323,0.45498281786941597,0.4632352941176471,0.4387351778656126,0,1
2,0.6195652173912976,0.654320987654323,0.4673539518900345,0.6268382352941178,0.44664031620553357,0,1
1,0.6195652173912976,0.6419753086419746,0.4192439862542958,0.5772058823529412,0.458498023715415,0,1
0,0.6195652173912976,0.654320987654323,0.6487972508591064,0.4558823529411765,0.46640316205533594,0,1
1,0.6304347826086953,0.6666666666666714,0.3587628865979382,0.5459558823529412,0.4861660079051383,0,1
1,0.6304347826086953,0.6666666666666714,0.41512027491408965,0.5165441176470589,0.49407114624505927,0,1
1,0.6195652173912976,0.654320987654323,0.5676975945017184,0.44485294117647056,0.5019762845849802,0,1
1,0.6195652173912976,0.6419753086419746,0.7862542955326464,0.2959558823529411,0.5098814229249011,0,1
0,0.6086956521739069,0.6296296296296333,0.30515463917525776,0.511029411764706,0.5177865612648221,0,1
2,0.6086956521739069,0.6296296296296333,1.0,0.1268382352941175,0.5375494071146245,0,1
2,0.5978260869565162,0.6172839506172849,0.3903780068728524,0.5551470588235294,0.5494071146245059,0,1
1,0.5978260869565162,0.6172839506172849,0.5745704467353954,0.3786764705882353,0.5612648221343873,0,1
1,0.5978260869565162,0.6172839506172849,0.5786941580756015,0.39522058823529405,0.5691699604743082,0,1
1,0.5978260869565162,0.6296296296296333,0.4371134020618559,0.604779411764706,0.5770750988142292,0,1
1,0.6086956521739069,0.6419753086419746,0.8068728522336772,0.2775735294117646,0.5849802371541502,0,1
2,0.6195652173912976,0.6419753086419746,0.5594501718213061,0.4007352941176471,0.592885375494071,0,1
2,0.6304347826086953,0.6666666666666714,0.6144329896907217,0.45772058823529416,0.6047430830039525,0,1
2,0.6304347826086953,0.6666666666666714,0.36838487972508593,0.5330882352941176,0.616600790513834,0,1
2,0.6304347826086953,0.6666666666666714,0.41512027491408965,0.511029411764706,0.6284584980237153,0,1
2,0.6304347826086953,0.6666666666666714,1.0,0.12867647058823514,0.6403162055335968,0,1
1,0.6304347826086953,0.6790123456790127,0.5443298969072168,0.44485294117647056,0.6521739130434783,0,1
2,0.6195652173912976,0.6666666666666714,0.3463917525773197,0.636029411764706,0.6600790513833992,0,1
1,0.6304347826086953,0.6666666666666714,0.7463917525773196,0.2996323529411764,0.6719367588932806,0,1
1,0.6304347826086953,0.6790123456790127,0.5319587628865978,0.41360294117647056,0.6798418972332015,0,1
2,0.6304347826086953,0.6666666666666714,0.5828178694158077,0.42095588235294124,0.6877470355731224,0,1
1,0.6195652173912976,0.6666666666666714,0.09347079037800698,0.9485294117647063,0.6996047430830039,1,2
2,0.6195652173912976,0.6419753086419746,0.8206185567010311,0.20955882352941166,0.7075098814229248,0,1
1,0.6195652173912976,0.654320987654323,0.6405498281786941,0.33823529411764697,0.7193675889328063,0,1
1,0.6304347826086953,0.6666666666666714,0.4673539518900345,0.5275735294117647,0.7272727272727272,0,1
1,0.6304347826086953,0.6790123456790127,0.8329896907216496,0.3088235294117647,0.7351778656126482,0,1
1,0.6304347826086953,0.654320987654323,0.6996563573883163,0.2996323529411764,0.7430830039525691,0,1
1,0.6195652173912976,0.654320987654323,0.31752577319587627,0.8308823529411766,0.7509881422924901,1,2
1,0.6195652173912976,0.6419753086419746,0.5525773195876291,0.3897058823529411,0.758893280632411,0,1
1,0.6195652173912976,0.6419753086419746,0.42749140893470816,0.5790441176470589,0.7667984189723319,0,1
1,0.6195652173912976,0.6296296296296333,0.536082474226804,0.40625,0.7747035573122529,0,1
1,0.5978260869565162,0.6172839506172849,0.26116838487972527,0.6488970588235295,0.7826086956521738,0,1
0,0.6086956521739069,0.6172839506172849,0.6707903780068731,0.32904411764705876,0.7905138339920948,0,1
1,0.6086956521739069,0.6172839506172849,0.48797250859106533,0.42279411764705876,0.8102766798418972,0,1
0,0.6086956521739069,0.6172839506172849,0.32302405498281805,0.511029411764706,0.8181818181818181,0,1
2,0.6086956521739069,0.6172839506172849,0.26666666666666683,0.7132352941176472,0.8379446640316205,0,1
2,0.5869565217391255,0.6049382716049436,0.8384879725085912,0.2628676470588235,0.849802371541502,0,1
1,0.5869565217391255,0.5925925925925952,0.38487972508591084,0.46691176470588247,0.8616600790513833,0,1
0,0.5978260869565162,0.5925925925925952,0.5374570446735398,0.5018382352941178,0.8695652173913043,0,1
1,0.5978260869565162,0.6049382716049436,0.34089347079037813,0.5404411764705883,0.8893280632411067,0,1
1,0.5978260869565162,0.6049382716049436,0.5621993127147769,0.46139705882352944,0.8972332015810276,1,5
1,0.5978260869565162,0.6172839506172849,0.6391752577319587,0.27573529411764697,0.0,0,1
1,0.6086956521739069,0.6172839506172849,0.5567010309278353,0.33823529411764697,0.007905138339920948,0,1
1,0.6086956521739069,0.6296296296296333,0.479725085910653,0.5790441176470589,0.015810276679841896,0,1
1,0.6195652173912976,0.6419753086419746,0.4769759450171822,0.4503676470588235,0.023715415019762844,0,1
1,0.6195652173912976,0.6296296296296333,0.4934707903780069,0.5974264705882353,0.03162055335968379,0,1
1,0.6304347826086953,0.6419753086419746,0.15670103092783516,1.0,0.03952569169960474,1,3
2,0.6304347826086953,0.6419753086419746,0.3134020618556701,0.5937500000000001,0.04743083003952569,0,1
1,0.6195652173912976,0.6419753086419746,0.44536082474226824,0.5845588235294119,0.05928853754940711,0,1
1,0.6195652173912976,0.6296296296296333,1.0,0.1268382352941175,0.06719367588932806,0,1
1,0.6195652173912976,0.6296296296296333,0.4219931271477666,0.41360294117647056,0.07509881422924901,0,1
0,0.6195652173912976,0.6419753086419746,0.4494845360824744,0.4503676470588235,0.08300395256916995,0,1
1,0.6195652173912976,0.654320987654323,0.529209621993127,0.42279411764705876,0.10276679841897232,0,1
1,0.6304347826086953,0.654320987654323,1.0,0.16360294117647042,0.11067193675889328,0,1
2,0.6304347826086953,0.654320987654323,0.33676975945017196,0.6213235294117648,0.11857707509881422,0,1
1,0.6195652173912976,0.654320987654323,0.3697594501718213,0.7941176470588236,0.13043478260869565,0,1
1,0.6195652173912976,0.6419753086419746,0.3876288659793816,0.6084558823529412,0.13833992094861658,0,1
2,0.6195652173912976,0.6419753086419746,1.0,0.1672794117647057,0.14624505928853754,0,1
1,0.6086956521739069,0.6419753086419746,0.7986254295532649,0.24999999999999986,0.15810276679841895,0,1
0,0.6195652173912976,0.6419753086419746,1.0,0.1691176470588234,0.1660079051383399,0,1
1,0.6195652173912976,0.6419753086419746,0.3573883161512028,0.5974264705882353,0.18577075098814227,0,1
1,0.6195652173912976,0.6419753086419746,0.5635738831615122,0.47058823529411764,0.19367588932806323,0,1
1,0.6086956521739069,0.6296296296296333,0.5539518900343645,0.49816176470588236,0.20158102766798416,0,1
1,0.6086956521739069,0.6296296296296333,0.7711340206185566,0.31985294117647056,0.20948616600790512,0,1
1,0.6086956521739069,0.6296296296296333,0.7326460481099657,0.32352941176470584,0.21739130434782608,0,1
1,0.6086956521739069,0.6296296296296333,0.4467353951890036,0.6066176470588236,0.225296442687747,0,1
2,0.6195652173912976,0.6419753086419746,0.5305841924398624,0.3658088235294118,0.23320158102766797,0,1
1,0.6086956521739069,0.6419753086419746,0.4522336769759452,0.5588235294117648,0.24505928853754938,0,1
1,0.6195652173912976,0.6419753086419746,0.7024054982817871,0.3125,0.25296442687747034,0,1
2,0.6195652173912976,0.6419753086419746,0.47010309278350526,0.5827205882352942,0.2608695652173913,0,1
1,0.6195652173912976,0.6419753086419746,0.17594501718213063,0.7738970588235294,0.2727272727272727,0,1
1,0.6195652173912976,0.6419753086419746,0.32439862542955344,0.5330882352941176,0.28063241106719367,0,1
2,0.6086956521739069,0.6296296296296333,0.4824742268041238,0.40625,0.2885375494071146,0,1
2,0.6086956521739069,0.6172839506172849,0.7257731958762887,0.26654411764705876,0.30039525691699603,0,1
2,0.5978260869565162,0.6049382716049436,0.6886597938144332,0.2867647058823528,0.31225296442687744,0,1
1,0.5869565217391255,0.6049382716049436,0.38350515463917545,0.5128676470588236,0.32411067193675885,0,1
2,0.5869565217391255,0.6049382716049436,0.3436426116838489,0.6158088235294118,0.3320158102766798,0,1
1,0.5869565217391255,0.6049382716049436,0.3285223367697596,0.5091911764705883,0.3438735177865612,0,1
1,0.5978260869565162,0.5925925925925952,0.36563573883161515,0.5827205882352942,0.3517786561264822,0,1
1,0.5978260869565162,0.6049382716049436,0.26391752577319605,0.661764705882353,0.35968379446640314,0,1
1,0.5978260869565162,0.6049382716049436,0.32164948453608244,0.7518382352941179,0.3675889328063241,0,1
1,0.6086956521739069,0.6049382716049436,0.5278350515463917,0.40625,0.37549407114624506,0,1
1,0.6086956521739069,0.6172839506172849,0.30790378006872854,0.5772058823529412,0.38339920948616596,0,1
1,0.6304347826086953,0.6296296296296333,0.48522336769759455,0.5183823529411765,0.3913043478260869,0,1
1,0.6304347826086953,0.6296296296296333,0.7642611683848797,0.27022058823529405,0.3992094861660079,0,1
2,0.6195652173912976,0.6172839506172849,0.39450171821305835,0.6121323529411765,0.40711462450592883,0,1
0,0.6195652173912976,0.6049382716049436,0.2721649484536084,0.6948529411764707,0.41897233201581024,0,1
0,0.6304347826086953,0.6049382716049436,0.3285223367697596,0.5716911764705883,0.4387351778656126,0,1
1,0.6304347826086953,0.6296296296296333,0.41512027491408965,0.6709558823529412,0.458498023715415,0,1
2,0.6413043478260789,0.6419753086419746,0.26254295532646066,0.698529411764706,0.46640316205533594,0,1
0,0.6304347826086953,0.6296296296296333,0.8577319587628867,0.23897058823529402,0.47826086956521735,0,1
2,0.6304347826086953,0.6419753086419746,0.5278350515463917,0.46139705882352944,0.4980237154150197,0,1
1,0.6413043478260789,0.654320987654323,0.6103092783505155,0.36948529411764697,0.5098814229249011,0,1
2,0.6413043478260789,0.654320987654323,0.35189003436426125,0.5257352941176471,0.5177865612648221,0,1
0,0.6521739130434767,0.654320987654323,0.2378006872852234,0.8547794117647061,0.5296442687747035,0,1
1,0.6413043478260789,0.6296296296296333,0.42749140893470816,0.46691176470588247,0.5494071146245059,0,1
1,0.6413043478260789,0.6419753086419746,0.33676975945017196,0.6856617647058825,0.5573122529644269,0,1
1,0.6521739130434767,0.6419753086419746,1.0,0.08455882352941155,0.5652173913043478,0,1
2,0.6521739130434767,0.654320987654323,0.6501718213058418,0.3713235294117647,0.5731225296442687,0,1
2,0.6521739130434767,0.654320987654323,0.4494845360824744,0.5147058823529411,0.5849802371541502,0,1
1,0.6521739130434767,0.654320987654323,0.5608247422680415,0.32352941176470584,0.5968379446640316,0,1
1,0.6413043478260789,0.6419753086419746,0.41099656357388303,0.4466911764705883,0.6047430830039525,0,1
1,0.6413043478260789,0.6296296296296333,0.42749140893470816,0.5220588235294119,0.6126482213438734,0,1
1,0.6521739130434767,0.6419753086419746,0.5883161512027493,0.3878676470588235,0.6205533596837944,0,1
2,0.6521739130434767,0.6419753086419746,0.47285223367697604,0.4430147058823529,0.6284584980237153,0,1
1,0.6630434782608603,0.6419753086419746,0.33814432989690735,0.4779411764705882,0.6403162055335968,0,1
1,0.6521739130434767,0.6296296296296333,0.30515463917525776,0.8198529411764708,0.6482213438735177,0,1
1,0.6413043478260789,0.6172839506172849,0.654295532646048,0.34558823529411764,0.6561264822134387,0,1
2,0.6413043478260789,0.6172839506172849,0.3106529209621993,0.5514705882352942,0.6640316205533596,0,1
1,0.6304347826086953,0.5925925925925952,0.21443298969072178,0.7279411764705883,0.6758893280632411,0,1
1,0.6195652173912976,0.5802469135802468,0.423367697594502,0.5661764705882354,0.683794466403162,0,1
1,0.6195652173912976,0.5802469135802468,1.0,0.06985294117647042,0.691699604743083,0,1
2,0.6195652173912976,0.5802469135802468,0.6831615120274916,0.33272058823529405,0.6996047430830039,0,1
1,0.6086956521739069,0.5802469135802468,0.38075601374570445,0.5312500000000001,0.7114624505928854,0,1
0,0.5978260869565162,0.5679012345679055,0.39725085910652913,0.625,0.7193675889328063,0,1
1,0.5978260869565162,0.5555555555555571,0.44536082474226824,0.6158088235294118,0.7391304347826086,0,1
1,0.5978260869565162,0.5432098765432158,0.32577319587628883,0.8897058823529413,0.7470355731225296,1,3
1,0.5869565217391255,0.5432098765432158,0.5140893470790378,0.41727941176470584,0.7549407114624506,0,1
1,0.5978260869565162,0.5555555555555571,0.48384879725085916,0.45772058823529416,0.7628458498023715,0,1
2,0.5978260869565162,0.5555555555555571,0.59106529209622,0.43566176470588236,0.7707509881422925,0,1
1,0.5978260869565162,0.5679012345679055,0.5085910652920962,0.4283088235294118,0.7826086956521738,0,1
1,0.6086956521739069,0.5802469135802468,0.6144329896907217,0.33272058823529405,0.7905138339920948,0,1
1,0.6195652173912976,0.5925925925925952,0.329896907216495,0.6286764705882354,0.7984189723320158,0,1
1,0.6195652173912976,0.5925925925925952,0.29003436426116846,0.818014705882353,0.8063241106719367,1,2
1,0.6195652173912976,0.6049382716049436,0.4467353951890036,0.4595588235294117,0.8142292490118577,1,5
1,0.6304347826086953,0.6172839506172849,0.2859106529209623,0.667279411764706,0.0,0,1
2,0.6304347826086953,0.6172839506172849,0.5704467353951892,0.5128676470588236,0.007905138339920948,0,1
2,0.6413043478260789,0.6296296296296333,0.3134020618556701,0.636029411764706,0.01976284584980237,0,1
1,0.6304347826086953,0.6172839506172849,0.36838487972508593,0.5974264705882353,0.03162055335968379,0,1
1,0.6304347826086953,0.6049382716049436,0.3422680412371135,0.6397058823529412,0.03952569169960474,0,1
1,0.6195652173912976,0.6049382716049436,0.6501718213058418,0.3786764705882353,0.04743083003952569,0,1
2,0.6195652173912976,0.6049382716049436,0.7285223367697595,0.26654411764705876,0.05533596837944664,0,1
1,0.6086956521739069,0.5802469135802468,0.5127147766323024,0.48345588235294124,0.06719367588932806,0,1
1,0.5978260869565162,0.5679012345679055,0.29553264604811,0.6213235294117648,0.07509881422924901,0,1
1,0.5978260869565162,0.5802469135802468,0.27491408934707917,0.625,0.08300395256916995,0,1
1,0.5978260869565162,0.5802469135802468,0.5525773195876291,0.41176470588235303,0.0909090909090909,0,1
1,0.6086956521739069,0.5925925925925952,0.6158075601374571,0.3805147058823529,0.09881422924901186,0,1
2,0.6086956521739069,0.5925925925925952,0.37938144329896906,0.5588235294117648,0.1067193675889328,0,1
1,0.6086956521739069,0.5802469135802468,1.0,0.11029411764705868,0.11857707509881422,0,1
2,0.6086956521739069,0.5925925925925952,0.7340206185567011,0.3033088235294117,0.12648221343873517,0,1
2,0.6304347826086953,0.6049382716049436,0.3587628865979382,0.7334558823529413,0.13833992094861658,0,1
1,0.6413043478260789,0.6296296296296333,0.7463917525773196,0.2959558823529411,0.15019762845849802,0,1
2,0.6413043478260789,0.6172839506172849,0.5154639175257731,0.36948529411764697,0.15810276679841895,0,1
1,0.6521739130434767,0.6296296296296333,0.6323024054982818,0.3566176470588236,0.16996047430830039,0,1
1,0.6413043478260789,0.6296296296296333,0.08934707903780081,0.9522058823529413,0.17786561264822134,0,1
1,0.6413043478260789,0.6296296296296333,0.4027491408934707,0.511029411764706,0.18577075098814227,0,1
1,0.6413043478260789,0.6172839506172849,0.5498281786941583,0.46875,0.19367588932806323,0,1
1,0.6521739130434767,0.6296296296296333,0.3628865979381444,0.7647058823529413,0.20158102766798416,0,1
2,0.6413043478260789,0.6172839506172849,0.4934707903780069,0.5202205882352942,0.20948616600790512,0,1
2,0.6521739130434767,0.6296296296296333,0.39450171821305835,0.5220588235294119,0.22134387351778656,0,1
2,0.6521739130434767,0.6296296296296333,0.3436426116838489,0.599264705882353,0.23320158102766797,0,1
1,0.6521739130434767,0.6296296296296333,0.7573883161512027,0.30698529411764697,0.24505928853754938,0,1
2,0.6413043478260789,0.6296296296296333,0.7780068728522336,0.3400735294117647,0.25296442687747034,0,1
2,0.6413043478260789,0.6172839506172849,0.35463917525773203,0.6121323529411765,0.26482213438735175,0,1
1,0.6304347826086953,0.6049382716049436,0.6089347079037801,0.41176470588235303,0.27667984189723316,0,1
